original_index,review_text,review_text_processed,review_text_tokenized,polarity,rating,kfold_polarity,kfold_rating
16235,Produto ja era pra ter chegado dia 04/01 e ate hoje nada. UM gramde absurdo .QUERO QUE SEJA TOMADO PROVIDENCIAS URGENTES,produto ja era pra ter chegado dia 04/01 e ate hoje nada. um gramde absurdo .quero que seja tomado providencias urgentes,"['produto', 'ja', 'era', 'pra', 'ter', 'chegado', 'dia', '04', '01', 'ate', 'hoje', 'nada', 'um', 'gramde', 'absurdo', 'quero', 'que', 'seja', 'tomado', 'providencias', 'urgentes']",0.0,1,1,1
17056,Produto como descrito no anúncio. ,produto como descrito no anuncio. ,"['produto', 'como', 'descrito', 'no', 'anuncio']",1.0,5,1,1
12500,quanto tempo mais de espera?,quanto tempo mais de espera?,"['quanto', 'tempo', 'mais', 'de', 'espera']",0.0,1,1,1
85446,"Mercadoria não foi entregue, lamentável!!!!!","mercadoria nao foi entregue, lamentavel!!!!!","['mercadoria', 'nao', 'foi', 'entregue', 'lamentavel']",0.0,1,1,1
19147,"Produto de má qualidade, nada a ver com a foto, não recomendo, pior compra q/ fiz no stark, nunca tive problemas antes dessa compra horrível, não devolvo pq ñ tenho de correr atrás disso.","produto de ma qualidade, nada a ver com a foto, nao recomendo, pior compra q/ fiz no stark, nunca tive problemas antes dessa compra horrivel, nao devolvo pq n tenho de correr atras disso.","['produto', 'de', 'ma', 'qualidade', 'nada', 'ver', 'com', 'foto', 'nao', 'recomendo', 'pior', 'compra', 'fiz', 'no', 'stark', 'nunca', 'tive', 'problemas', 'antes', 'dessa', 'compra', 'horrivel', 'nao', 'devolvo', 'pq', 'tenho', 'de', 'correr', 'atras', 'disso']",0.0,1,1,1
71274,Otimo,otimo,['otimo'],1.0,5,1,1
74604,adorei comprar na stark . O site é mais do que ótimo!,adorei comprar na stark . o site e mais do que otimo!,"['adorei', 'comprar', 'na', 'stark', 'site', 'mais', 'do', 'que', 'otimo']",1.0,5,1,1
30443,Recebiemdo o produto no prazo produtos de Qualidade eu recom,recebiemdo o produto no prazo produtos de qualidade eu recom,"['recebiemdo', 'produto', 'no', 'prazo', 'produtos', 'de', 'qualidade', 'eu', 'recom']",1.0,4,1,1
1799,Recomendo... chegou dentro do prazo.,recomendo... chegou dentro do prazo.,"['recomendo', 'chegou', 'dentro', 'do', 'prazo']",1.0,5,1,1
10167,produto entregue no prazo e de ótima qualidade.,produto entregue no prazo e de otima qualidade.,"['produto', 'entregue', 'no', 'prazo', 'de', 'otima', 'qualidade']",1.0,5,1,1
36850,comprei um capacete Taurus zareef v3 branco número 58 porém me mandaram um kit de pistão para cg 150 erro grosseiro por parte da loja espero que resolvam logo esse problema pois o capacete é presente ,comprei um capacete taurus zareef v3 branco numero 58 porem me mandaram um kit de pistao para cg 150 erro grosseiro por parte da loja espero que resolvam logo esse problema pois o capacete e presente ,"['comprei', 'um', 'capacete', 'taurus', 'zareef', 'v3', 'branco', 'numero', '58', 'porem', 'me', 'mandaram', 'um', 'kit', 'de', 'pistao', 'para', 'cg', '150', 'erro', 'grosseiro', 'por', 'parte', 'da', 'loja', 'espero', 'que', 'resolvam', 'logo', 'esse', 'problema', 'pois', 'capacete', 'presente']",0.0,1,1,1
626,"Estou aguardando uma resposta até hoje, sobre os meus produtos, já foram pagos e ainda NÃO os recebi, foram 03 iguais e necessito falar com pessoas e NÃO máquina ou gravações.","estou aguardando uma resposta ate hoje, sobre os meus produtos, ja foram pagos e ainda nao os recebi, foram 03 iguais e necessito falar com pessoas e nao maquina ou gravacoes.","['estou', 'aguardando', 'uma', 'resposta', 'ate', 'hoje', 'sobre', 'os', 'meus', 'produtos', 'ja', 'foram', 'pagos', 'ainda', 'nao', 'os', 'recebi', 'foram', '03', 'iguais', 'necessito', 'falar', 'com', 'pessoas', 'nao', 'maquina', 'ou', 'gravacoes']",0.0,1,1,1
45225,recebi o produto conforme eu pedi ...muito obrigado...,recebi o produto conforme eu pedi ...muito obrigado...,"['recebi', 'produto', 'conforme', 'eu', 'pedi', 'muito', 'obrigado']",1.0,5,1,1
52926,"Informo que até o presente momento não recebi a compra do dia 20/02 com prazo para entrega no dia 21/03. Informo ainda que me sinto extremamente lesado, tendo em vista que o mesmo serviria de presente","informo que ate o presente momento nao recebi a compra do dia 20/02 com prazo para entrega no dia 21/03. informo ainda que me sinto extremamente lesado, tendo em vista que o mesmo serviria de presente","['informo', 'que', 'ate', 'presente', 'momento', 'nao', 'recebi', 'compra', 'do', 'dia', '20', '02', 'com', 'prazo', 'para', 'entrega', 'no', 'dia', '21', '03', 'informo', 'ainda', 'que', 'me', 'sinto', 'extremamente', 'lesado', 'tendo', 'em', 'vista', 'que', 'mesmo', 'serviria', 'de', 'presente']",0.0,1,1,1
85814,NENHUMA ESCLARECIMENTO SOBRE ATRASO DA ENTREGA. ,nenhuma esclarecimento sobre atraso da entrega. ,"['nenhuma', 'esclarecimento', 'sobre', 'atraso', 'da', 'entrega']",0.0,1,1,1
35496,BOM,bom,['bom'],1.0,5,1,1
13557,Espero que entregue o jogo de toalha que não veio ,espero que entregue o jogo de toalha que nao veio ,"['espero', 'que', 'entregue', 'jogo', 'de', 'toalha', 'que', 'nao', 'veio']",0.0,2,1,1
41271,"Perfeita essa cuba, estou apaixonada por ela! A torneira também é linda!!! ","perfeita essa cuba, estou apaixonada por ela! a torneira tambem e linda!!! ","['perfeita', 'essa', 'cuba', 'estou', 'apaixonada', 'por', 'ela', 'torneira', 'tambem', 'linda']",1.0,5,1,1
35592,Comprei na sexta entregou na segunda,comprei na sexta entregou na segunda,"['comprei', 'na', 'sexta', 'entregou', 'na', 'segunda']",,3,-1,1
95538,S,s,[],1.0,4,1,1
27756,Produto ...bom..como eu esperava..com o no anúncio,produto ...bom..como eu esperava..com o no anuncio,"['produto', 'bom', 'como', 'eu', 'esperava', 'com', 'no', 'anuncio']",0.0,1,1,1
6461,Chegou dentro do prazo.,chegou dentro do prazo.,"['chegou', 'dentro', 'do', 'prazo']",1.0,5,1,1
48283,"O lustre veio totalmente quebrado, o vidro chegou todo estraçalhando","o lustre veio totalmente quebrado, o vidro chegou todo estracalhando","['lustre', 'veio', 'totalmente', 'quebrado', 'vidro', 'chegou', 'todo', 'estracalhando']",0.0,1,1,1
67035,"Minha namorado gostou demais, leve e bonito e fácil de ajustar.","minha namorado gostou demais, leve e bonito e facil de ajustar.","['minha', 'namorado', 'gostou', 'demais', 'leve', 'bonito', 'facil', 'de', 'ajustar']",1.0,5,1,1
24676,"O produto veio com o Lula molusco com a cabeça quebrada e não veio as rochas, apenas a casa do personagem citado está em bom estado, gostaria de trocar ou reembolso!","o produto veio com o lula molusco com a cabeca quebrada e nao veio as rochas, apenas a casa do personagem citado esta em bom estado, gostaria de trocar ou reembolso!","['produto', 'veio', 'com', 'lula', 'molusco', 'com', 'cabeca', 'quebrada', 'nao', 'veio', 'as', 'rochas', 'apenas', 'casa', 'do', 'personagem', 'citado', 'esta', 'em', 'bom', 'estado', 'gostaria', 'de', 'trocar', 'ou', 'reembolso']",0.0,2,1,1
37593,"bem afiada, cortou bem ","bem afiada, cortou bem ","['bem', 'afiada', 'cortou', 'bem']",1.0,4,1,1
30233,gostei muito no futuro próximo comprarei mais produtos ....,gostei muito no futuro proximo comprarei mais produtos ....,"['gostei', 'muito', 'no', 'futuro', 'proximo', 'comprarei', 'mais', 'produtos']",1.0,5,1,1
88911,Gostei do produto,gostei do produto,"['gostei', 'do', 'produto']",1.0,4,1,1
7567,No quesito entrega vocês estão de parabéns. Chegou muito antes do previsto. Pena que o tablet trava muito e o sistema usa muito do espaço interno que já não é lá essas coisas.,no quesito entrega voces estao de parabens. chegou muito antes do previsto. pena que o tablet trava muito e o sistema usa muito do espaco interno que ja nao e la essas coisas.,"['no', 'quesito', 'entrega', 'voces', 'estao', 'de', 'parabens', 'chegou', 'muito', 'antes', 'do', 'previsto', 'pena', 'que', 'tablet', 'trava', 'muito', 'sistema', 'usa', 'muito', 'do', 'espaco', 'interno', 'que', 'ja', 'nao', 'la', 'essas', 'coisas']",0.0,2,1,1
94005,"Produto muito bonito, muito bem embalado.","produto muito bonito, muito bem embalado.","['produto', 'muito', 'bonito', 'muito', 'bem', 'embalado']",1.0,5,1,1
70868,Entrega antes do prazo. Produto excelente!!! ,entrega antes do prazo. produto excelente!!! ,"['entrega', 'antes', 'do', 'prazo', 'produto', 'excelente']",1.0,5,1,1
95857,produto dentro dos padrões solicitdo,produto dentro dos padroes solicitdo,"['produto', 'dentro', 'dos', 'padroes', 'solicitdo']",,3,-1,1
63229,NAO QUERO AVALIAR,nao quero avaliar,"['nao', 'quero', 'avaliar']",1.0,5,1,1
52261,bom recomendo 👍👍,bom recomendo 👍👍,"['bom', 'recomendo']",1.0,5,1,1
48305,"Produto chegou bem antes do prazo porém está com defeito, já postei devolvendo.","produto chegou bem antes do prazo porem esta com defeito, ja postei devolvendo.","['produto', 'chegou', 'bem', 'antes', 'do', 'prazo', 'porem', 'esta', 'com', 'defeito', 'ja', 'postei', 'devolvendo']",0.0,1,1,1
14952,O produto veio errado e ainda não me retornaram para fazer a troca.,o produto veio errado e ainda nao me retornaram para fazer a troca.,"['produto', 'veio', 'errado', 'ainda', 'nao', 'me', 'retornaram', 'para', 'fazer', 'troca']",0.0,1,1,1
14463,Minha filha amou.,minha filha amou.,"['minha', 'filha', 'amou']",1.0,5,1,1
10528,muito obrigada ,muito obrigada ,"['muito', 'obrigada']",1.0,5,1,1
88533,"Produto conforme o anúncio, envio rápido e correto.","produto conforme o anuncio, envio rapido e correto.","['produto', 'conforme', 'anuncio', 'envio', 'rapido', 'correto']",1.0,5,1,1
55468,Até agora nenhum retorno da loja. Enviei e mail mas não responderam.,ate agora nenhum retorno da loja. enviei e mail mas nao responderam.,"['ate', 'agora', 'nenhum', 'retorno', 'da', 'loja', 'enviei', 'mail', 'mas', 'nao', 'responderam']",0.0,1,1,1
49555,"Muito atraso na entrega de um produto simples e pequeno. Até hoje não recebi nem o produto, nem uma satisfação sobre o assunto.","muito atraso na entrega de um produto simples e pequeno. ate hoje nao recebi nem o produto, nem uma satisfacao sobre o assunto.","['muito', 'atraso', 'na', 'entrega', 'de', 'um', 'produto', 'simples', 'pequeno', 'ate', 'hoje', 'nao', 'recebi', 'nem', 'produto', 'nem', 'uma', 'satisfacao', 'sobre', 'assunto']",0.0,1,1,1
1767,Mais agilidade na entrega ,mais agilidade na entrega ,"['mais', 'agilidade', 'na', 'entrega']",0.0,2,1,1
91589,"Os Patins são mais lindos ainda pessoalmente e dá pra vê que é de ótima qualidade o material, amei! A Loja entregou muito rápido, Parabéns e Obrigada! ","os patins sao mais lindos ainda pessoalmente e da pra ve que e de otima qualidade o material, amei! a loja entregou muito rapido, parabens e obrigada! ","['os', 'patins', 'sao', 'mais', 'lindos', 'ainda', 'pessoalmente', 'da', 'pra', 've', 'que', 'de', 'otima', 'qualidade', 'material', 'amei', 'loja', 'entregou', 'muito', 'rapido', 'parabens', 'obrigada']",1.0,5,1,1
44935,A parte da capa onde fica os botões de volume e liga/desliga acionam mais de um botão ao mesmo tempo.,a parte da capa onde fica os botoes de volume e liga/desliga acionam mais de um botao ao mesmo tempo.,"['parte', 'da', 'capa', 'onde', 'fica', 'os', 'botoes', 'de', 'volume', 'liga', 'desliga', 'acionam', 'mais', 'de', 'um', 'botao', 'ao', 'mesmo', 'tempo']",,3,-1,1
94173,eu vejo como positivo esse vendedor bom produto e entrga no tempo combinado por este motivo simplesmente recomendo,eu vejo como positivo esse vendedor bom produto e entrga no tempo combinado por este motivo simplesmente recomendo,"['eu', 'vejo', 'como', 'positivo', 'esse', 'vendedor', 'bom', 'produto', 'entrga', 'no', 'tempo', 'combinado', 'por', 'este', 'motivo', 'simplesmente', 'recomendo']",1.0,4,1,1
88909,a foto no site indicava uma unidade e nao um kit com duas delas. acabei recebendo 2 kits e tenho so 2 portas. um deles chegou entortado,a foto no site indicava uma unidade e nao um kit com duas delas. acabei recebendo 2 kits e tenho so 2 portas. um deles chegou entortado,"['foto', 'no', 'site', 'indicava', 'uma', 'unidade', 'nao', 'um', 'kit', 'com', 'duas', 'delas', 'acabei', 'recebendo', 'kits', 'tenho', 'so', 'portas', 'um', 'deles', 'chegou', 'entortado']",0.0,1,1,1
19340,Produto entregue no prazo e o produto é excelente .,produto entregue no prazo e o produto e excelente .,"['produto', 'entregue', 'no', 'prazo', 'produto', 'excelente']",1.0,5,1,1
64448,"PRAZO DE ENTREGA OK
QUALIDADE DO PRODUTO OK

FALTOU APENAS A FICHA DO ""DEALER"" A QUAL CONSTA NA CAIXA E NÃO CHEGOU.","prazo de entrega ok
qualidade do produto ok

faltou apenas a ficha do ""dealer"" a qual consta na caixa e nao chegou.","['prazo', 'de', 'entrega', 'ok', 'qualidade', 'do', 'produto', 'ok', 'faltou', 'apenas', 'ficha', 'do', 'dealer', 'qual', 'consta', 'na', 'caixa', 'nao', 'chegou']",1.0,4,1,1
47151,Recebi o produto muito antes da data estimada para a entrega.,recebi o produto muito antes da data estimada para a entrega.,"['recebi', 'produto', 'muito', 'antes', 'da', 'data', 'estimada', 'para', 'entrega']",1.0,4,1,1
21889,Muito bom! ,muito bom! ,"['muito', 'bom']",1.0,5,1,1
36753,"Ótimo produto, ótima loja.","otimo produto, otima loja.","['otimo', 'produto', 'otima', 'loja']",1.0,5,1,1
89046,produto perfeito e entrega super rápida ,produto perfeito e entrega super rapida ,"['produto', 'perfeito', 'entrega', 'super', 'rapida']",1.0,5,1,1
31338,A Entrega foi feita antes do prazo e recebi o produto todo ok. A cor não é muito bonita pessoalmente foi só o que eu não gostei no produto. Mas o material é bom e veio na medida correta.,a entrega foi feita antes do prazo e recebi o produto todo ok. a cor nao e muito bonita pessoalmente foi so o que eu nao gostei no produto. mas o material e bom e veio na medida correta.,"['entrega', 'foi', 'feita', 'antes', 'do', 'prazo', 'recebi', 'produto', 'todo', 'ok', 'cor', 'nao', 'muito', 'bonita', 'pessoalmente', 'foi', 'so', 'que', 'eu', 'nao', 'gostei', 'no', 'produto', 'mas', 'material', 'bom', 'veio', 'na', 'medida', 'correta']",1.0,4,1,1
50144,"Muito boa , entregue dentro do.prazo!","muito boa , entregue dentro do.prazo!","['muito', 'boa', 'entregue', 'dentro', 'do', 'prazo']",1.0,4,1,1
6644,"Gostei do kit, acho interessante fazer outros kit's da mesma marca com outros produtos, assim poderei analisar os kit's para ter sempre o produto em casa evitando assim gastos com o fretes. ","gostei do kit, acho interessante fazer outros kit's da mesma marca com outros produtos, assim poderei analisar os kit's para ter sempre o produto em casa evitando assim gastos com o fretes. ","['gostei', 'do', 'kit', 'acho', 'interessante', 'fazer', 'outros', 'kit', 'da', 'mesma', 'marca', 'com', 'outros', 'produtos', 'assim', 'poderei', 'analisar', 'os', 'kit', 'para', 'ter', 'sempre', 'produto', 'em', 'casa', 'evitando', 'assim', 'gastos', 'com', 'fretes']",1.0,5,1,1
32020,O tecido é grosso parece mais organza 1ue cetim....nao gostei o acabamento também é muito ruim.,o tecido e grosso parece mais organza 1ue cetim....nao gostei o acabamento tambem e muito ruim.,"['tecido', 'grosso', 'parece', 'mais', 'organza', '1ue', 'cetim', 'nao', 'gostei', 'acabamento', 'tambem', 'muito', 'ruim']",0.0,1,1,1
93771,"No dia 04/05/2018 Comprei no site das lannister com o frete um pouco maior, porém o prazo de entrega menor entre 17 e 23 dias.
Pois é presente que que eu entregaria no dia 01/06/2018; ainda não rece","no dia 04/05/2018 comprei no site das lannister com o frete um pouco maior, porem o prazo de entrega menor entre 17 e 23 dias.
pois e presente que que eu entregaria no dia 01/06/2018; ainda nao rece","['no', 'dia', '04', '05', '2018', 'comprei', 'no', 'site', 'das', 'lannister', 'com', 'frete', 'um', 'pouco', 'maior', 'porem', 'prazo', 'de', 'entrega', 'menor', 'entre', '17', '23', 'dias', 'pois', 'presente', 'que', 'que', 'eu', 'entregaria', 'no', 'dia', '01', '06', '2018', 'ainda', 'nao', 'rece']",,3,-1,1
29065,Produto dá de 10 a 0 em relação as porcarias oferecidas por outros sites e que não tem efeito nenhum. Esse é natural e 100% confiavel.,produto da de 10 a 0 em relacao as porcarias oferecidas por outros sites e que nao tem efeito nenhum. esse e natural e 100% confiavel.,"['produto', 'da', 'de', '10', 'em', 'relacao', 'as', 'porcarias', 'oferecidas', 'por', 'outros', 'sites', 'que', 'nao', 'tem', 'efeito', 'nenhum', 'esse', 'natural', '100', 'confiavel']",1.0,5,1,1
26055,Oieee Boa tarde recebi um produto que não pedi acho que veio por engano por favor veja como devo proceder com a troca o quanto anteriormente produto que deveria vim seria uma taça de sobremesa chamada,oieee boa tarde recebi um produto que nao pedi acho que veio por engano por favor veja como devo proceder com a troca o quanto anteriormente produto que deveria vim seria uma taca de sobremesa chamada,"['oieee', 'boa', 'tarde', 'recebi', 'um', 'produto', 'que', 'nao', 'pedi', 'acho', 'que', 'veio', 'por', 'engano', 'por', 'favor', 'veja', 'como', 'devo', 'proceder', 'com', 'troca', 'quanto', 'anteriormente', 'produto', 'que', 'deveria', 'vim', 'seria', 'uma', 'taca', 'de', 'sobremesa', 'chamada']",0.0,2,1,1
30967,Achei um pouco fragil,achei um pouco fragil,"['achei', 'um', 'pouco', 'fragil']",1.0,4,1,1
21553,"Comprei o produto. por espelho decorativo,e não acrílico e pelas fotos da imagem ilustrativa,os círculos pareciam maiores,mas como não continha esta informação na descrição não posso reclamar por isso","comprei o produto. por espelho decorativo,e nao acrilico e pelas fotos da imagem ilustrativa,os circulos pareciam maiores,mas como nao continha esta informacao na descricao nao posso reclamar por isso","['comprei', 'produto', 'por', 'espelho', 'decorativo', 'nao', 'acrilico', 'pelas', 'fotos', 'da', 'imagem', 'ilustrativa', 'os', 'circulos', 'pareciam', 'maiores', 'mas', 'como', 'nao', 'continha', 'esta', 'informacao', 'na', 'descricao', 'nao', 'posso', 'reclamar', 'por', 'isso']",0.0,2,1,1
